company_name,industry_category,sub_industry,location_area,district,zone_type,distance_km,company_type,employee_estimate,materials_used,adhesive_type_needed,product_needed,application_type,purchase_stage,expected_monthly_volume_liters,order_frequency,urgency_days,payment_terms_expected,has_google_listing,google_review_count,has_phone,credibility_level,lead_source,lead_bucket,lead_score
Company_1598,Furniture,Carpentry Unit,Narayanganj,Narayanganj,Industrial Zone,27.4,Trader,Micro (1-9),Foam,Unknown,SR Adhesive,Bonding,Trial Order,39,Monthly,51,Unknown,Yes,33,Yes,High,Phone Call,Save For Later,45
Company_1599,Construction,Wood Panel Unit,Gulshan,Dhaka,Central Dhaka,17.1,Trader,Micro (1-9),Mixed/Unknown,PU,PU Adhesive,Bonding,Trial Order,0,Monthly,23,Cash,Yes,15,No,Medium,Referral,Save For Later,35
Company_1600,Furniture,Wood Furniture Factory,Uttara,Dhaka,Mixed Zone,18.9,Retailer,Micro (1-9),Foam,SR,SR Adhesive,Bonding,Annual Contract,750,Weekly,5,Cash,Yes,92,Yes,High,Distributor Referral,Hot,89
Company_1601,Packaging,Plastic Packaging Manufacturer,Gulshan,Dhaka,Central Dhaka,17.4,Manufacturer,Small (10-49),Paper/Board,SR,SR Adhesive,Assembly,Regular Reorder,295,Monthly,31,Cash,Yes,17,Yes,Medium,Distributor Referral,Cold,55
Company_1602,Furniture,Carpentry Unit,Uttara,Dhaka,Mixed Zone,19.8,Distributor,Medium (50-249),Wood,SR,SR Adhesive,Bonding,Regular Reorder,286,Monthly,29,Unknown,Yes,25,Yes,High,WhatsApp,Save For Later,44
Company_1603,Automotive/Transport,Vehicle Interior Workshop,Uttara,Dhaka,Mixed Zone,10,Trader,Medium (50-249),PVC/EVA,Unknown,General Purpose Adhesive,Assembly,Regular Reorder,730,Monthly,10,Credit,Yes,173,Yes,High,Referral,Warm,67
Company_1604,Upholstery/Foam,Foam Cutting Unit,Tejgaon,Dhaka,Industrial Zone,10.2,Manufacturer,Small (10-49),Wood,Unknown,SR Adhesive,Assembly,Trial Order,0,Monthly,18,Unknown,Yes,5,Yes,Medium,WhatsApp,Cold,48
Company_1605,Upholstery/Foam,Mattress Manufacturer,Keraniganj,Dhaka,Near Highway,25.6,Distributor,Medium (50-249),Fabric,SR,SR Adhesive,Bonding,Trial Order,427,Monthly,37,Credit,Yes,14,No,Medium,Phone Call,Cold,57
Company_1606,Packaging,Plastic Packaging Manufacturer,Motijheel,Dhaka,Central Dhaka,9.9,Manufacturer,Medium (50-249),Mixed/Unknown,Unknown,SR Adhesive,Assembly,Regular Reorder,0,Monthly,27,Unknown,Yes,4,Yes,Medium,Referral,Cold,53
Company_1607,Retail/Trading,General Trading Store,Keraniganj,Dhaka,Near Highway,24.4,Trader,Small (10-49),Mixed/Unknown,Unknown,General Purpose Adhesive,Bonding,Trial Order,112,Monthly,47,Cash,Yes,4,Yes,Medium,Facebook Page,Reject,24
Company_1608,Packaging,Corrugated Box Factory,Motijheel,Dhaka,Central Dhaka,7.4,Manufacturer,Medium (50-249),Plastic,Unknown,SR Adhesive,Assembly,Trial Order,351,Monthly,31,Credit,No,0,Yes,Low,Phone Call,Cold,43
Company_1609,Furniture,Modular Furniture Manufacturer,Keraniganj,Dhaka,Near Highway,26.8,Manufacturer,Micro (1-9),Fabric,SR,SR Adhesive,Repair/Maintenance,Regular Reorder,31,Monthly,61,Cash,Yes,39,No,Medium,Website Inquiry,Save For Later,40
Company_1610,Packaging,Corrugated Box Factory,Savar,Dhaka,Industrial Zone,34.4,Distributor,Small (10-49),Paper/Board,SR,SR Adhesive,Lamination,Trial Order,162,Monthly,57,Unknown,Yes,40,No,Medium,WhatsApp,Save For Later,36
Company_1611,Furniture,Wood Furniture Factory,Gulshan,Dhaka,Central Dhaka,11.2,Distributor,Large (250+),Fabric,Unknown,PU Adhesive,Assembly,Regular Reorder,218,Monthly,47,Credit,Yes,27,Yes,High,Distributor Referral,Save For Later,36
Company_1612,Construction,Interior Materials Trader,Keraniganj,Dhaka,Near Highway,17.5,Manufacturer,Small (10-49),Wood,PU,PU Adhesive,Bonding,Trial Order,0,Monthly,4,Cash,Yes,46,Yes,High,Phone Call,Warm,72
Company_1613,Construction,Wood Panel Unit,Keraniganj,Dhaka,Near Highway,15.5,Trader,Small (10-49),PVC/EVA,Unknown,General Purpose Adhesive,Repair/Maintenance,Trial Order,213,Monthly,32,Cash,Yes,23,Yes,Medium,Facebook Page,Cold,42
Company_1614,Construction,Wood Panel Unit,Gulshan,Dhaka,Central Dhaka,9.5,Distributor,Large (250+),Mixed/Unknown,PU,PU Adhesive,Bonding,Regular Reorder,1543,Weekly,4,Cash,Yes,152,Yes,High,Distributor Referral,Hot,84
Company_1615,Automotive/Transport,Vehicle Interior Workshop,Motijheel,Dhaka,Central Dhaka,2.3,Retailer,Micro (1-9),Foam,SR,SR Adhesive,Lamination,Regular Reorder,28,One-time,13,Unknown,Yes,7,Yes,Medium,Referral,Reject,17
Company_1616,Packaging,Plastic Packaging Manufacturer,Gulshan,Dhaka,Central Dhaka,6.3,Distributor,Small (10-49),Plastic,Unknown,General Purpose Adhesive,Repair/Maintenance,Trial Order,213,Monthly,67,Unknown,Yes,9,Yes,Medium,Facebook Page,Save For Later,31
Company_1617,Retail/Trading,General Trading Store,Tejgaon,Dhaka,Industrial Zone,2,Manufacturer,Small (10-49),Mixed/Unknown,SR,SR Adhesive,Bonding,Annual Contract,503,Monthly,15,Unknown,Yes,85,Yes,High,Distributor Referral,Warm,69
Company_1618,Furniture,Carpentry Unit,Gulshan,Dhaka,Central Dhaka,16.7,Trader,Small (10-49),Fabric,SR,SR Adhesive,Bonding,Trial Order,141,Monthly,30,Credit,Yes,8,Yes,Medium,Website Inquiry,Save For Later,29
Company_1619,Packaging,Plastic Packaging Manufacturer,Narayanganj,Narayanganj,Industrial Zone,27.3,Trader,Small (10-49),Paper/Board,SR,SR Adhesive,Repair/Maintenance,Annual Contract,188,One-time,21,Cash,Yes,10,Yes,Medium,Facebook Page,Cold,52
Company_1620,Upholstery/Foam,Foam Cutting Unit,Mirpur,Dhaka,Mixed Zone,9,Manufacturer,Large (250+),Wood,SR,SR Adhesive,Bonding,Trial Order,418,Monthly,29,Unknown,Yes,7,Yes,Medium,Distributor Referral,Cold,52
Company_1621,Packaging,Label Printing Unit,Uttara,Dhaka,Mixed Zone,12.2,Manufacturer,Large (250+),Mixed/Unknown,SR,SR Adhesive,Assembly,Trial Order,316,Monthly,44,Credit,Yes,4,No,Low,Website Inquiry,Cold,42
Company_1622,Packaging,Label Printing Unit,Motijheel,Dhaka,Central Dhaka,2,Manufacturer,Medium (50-249),Mixed/Unknown,Unknown,SR Adhesive,Lamination,Regular Reorder,570,Weekly,15,Cash,Yes,174,Yes,High,Referral,Warm,83
Company_1623,Packaging,Label Printing Unit,Mirpur,Dhaka,Mixed Zone,16.1,Manufacturer,Micro (1-9),Plastic,PU,PU Adhesive,Assembly,Annual Contract,0,Weekly,8,Unknown,Yes,207,Yes,High,Distributor Referral,Warm,77
Company_1624,Packaging,Corrugated Box Factory,Keraniganj,Dhaka,Near Highway,15.2,Distributor,Small (10-49),Paper/Board,Unknown,SR Adhesive,Assembly,Annual Contract,154,One-time,39,Unknown,Yes,8,Yes,Medium,Phone Call,Cold,61
Company_1625,Retail/Trading,Hardware & Adhesive Shop,Motijheel,Dhaka,Central Dhaka,12.7,Distributor,Small (10-49),Mixed/Unknown,Unknown,General Purpose Adhesive,Assembly,Trial Order,60,Monthly,63,Unknown,Yes,5,Yes,Medium,Facebook Page,Reject,7
Company_1626,Packaging,Corrugated Box Factory,Savar,Dhaka,Industrial Zone,29,Retailer,Small (10-49),Plastic,PU,PU Adhesive,Lamination,Annual Contract,784,Monthly,4,Unknown,Yes,195,Yes,High,Walk-in,Hot,98
Company_1627,Other,General Workshop,Savar,Dhaka,Industrial Zone,30.7,Manufacturer,Medium (50-249),Plastic,PU,PU Adhesive,Repair/Maintenance,Trial Order,314,Weekly,16,Unknown,Yes,6,Yes,Medium,WhatsApp,Cold,46
Company_1628,Upholstery/Foam,Cushion Producer,Mirpur,Dhaka,Mixed Zone,5.7,Trader,Medium (50-249),Foam,Unknown,SR Adhesive,Assembly,Trial Order,861,Weekly,11,Unknown,Yes,156,Yes,High,Walk-in,Warm,89
Company_1629,Construction,PVC Sheet Workshop,Tongi,Gazipur,Industrial Zone,24.5,Manufacturer,Large (250+),PVC/EVA,PU,PU Adhesive,Repair/Maintenance,Regular Reorder,1250,Monthly,16,Credit,Yes,65,Yes,High,Facebook Page,Warm,80
Company_1630,Upholstery/Foam,Foam Cutting Unit,Tongi,Gazipur,Industrial Zone,29.8,Trader,Small (10-49),Foam,SR,SR Adhesive,Lamination,Trial Order,501,Weekly,13,Cash,Yes,13,Yes,Medium,Walk-in,Hot,86
Company_1631,Other,Small Enterprise,Gazipur,Gazipur,Industrial Zone,49.3,Distributor,Small (10-49),Plastic,PU,PU Adhesive,Assembly,Regular Reorder,150,Monthly,31,Cash,Yes,5,Yes,Medium,Distributor Referral,Cold,49
Company_1632,Construction,PVC Sheet Workshop,Gazipur,Gazipur,Industrial Zone,38.3,Manufacturer,Large (250+),PVC/EVA,PU,PU Adhesive,Assembly,Regular Reorder,2137,Weekly,6,Unknown,Yes,36,Yes,High,Website Inquiry,Warm,79
Company_1633,Retail/Trading,General Trading Store,Uttara,Dhaka,Mixed Zone,19.9,Retailer,Micro (1-9),Mixed/Unknown,Unknown,PU Adhesive,Bonding,Trial Order,33,One-time,54,Unknown,Yes,5,Yes,Medium,Facebook Page,Reject,11
Company_1634,Upholstery/Foam,Cushion Producer,Tejgaon,Dhaka,Industrial Zone,8.9,Retailer,Small (10-49),Fabric,SR,SR Adhesive,Lamination,Regular Reorder,0,Monthly,57,Unknown,Yes,0,Yes,Medium,Website Inquiry,Reject,31
Company_1635,Upholstery/Foam,Sofa Upholstery Workshop,Motijheel,Dhaka,Central Dhaka,8.7,Trader,Small (10-49),Foam,SR,SR Adhesive,Lamination,Regular Reorder,0,Monthly,5,Cash,Yes,174,No,Medium,Referral,Hot,87
Company_1636,Retail/Trading,Wholesale Store,Narayanganj,Narayanganj,Industrial Zone,37.7,Manufacturer,Medium (50-249),Mixed/Unknown,Unknown,General Purpose Adhesive,Lamination,Trial Order,365,Weekly,34,Cash,Yes,32,Yes,High,Facebook Page,Cold,52
Company_1637,Other,Miscellaneous Supplier,Narayanganj,Narayanganj,Industrial Zone,25.8,Retailer,Micro (1-9),Wood,SR,SR Adhesive,Bonding,Trial Order,31,Monthly,46,Cash,Yes,6,No,Medium,WhatsApp,Reject,14
Company_1638,Upholstery/Foam,Mattress Manufacturer,Tongi,Gazipur,Industrial Zone,31.4,Manufacturer,Small (10-49),Foam,Unknown,General Purpose Adhesive,Bonding,Trial Order,325,Weekly,49,Cash,Yes,37,Yes,High,WhatsApp,Cold,68
Company_1639,Packaging,Corrugated Box Factory,Narayanganj,Narayanganj,Industrial Zone,25.4,Retailer,Medium (50-249),Mixed/Unknown,Unknown,PU Adhesive,Lamination,Regular Reorder,241,Monthly,43,Cash,Yes,8,Yes,Medium,WhatsApp,Cold,55
Company_1640,Footwear,Shoe Upper Factory,Keraniganj,Dhaka,Near Highway,20.2,Trader,Small (10-49),Rubber,Unknown,General Purpose Adhesive,Bonding,Regular Reorder,157,Monthly,28,Credit,Yes,34,Yes,High,Facebook Page,Cold,60
Company_1641,Packaging,Paper Bag Producer,Gazipur,Gazipur,Industrial Zone,31.4,Distributor,Small (10-49),Mixed/Unknown,PU,PU Adhesive,Assembly,Trial Order,411,Weekly,11,Unknown,Yes,42,Yes,High,Distributor Referral,Warm,69
Company_1642,Footwear,Shoe Upper Factory,Gazipur,Gazipur,Industrial Zone,43.9,Retailer,Micro (1-9),Rubber,Unknown,General Purpose Adhesive,Bonding,Trial Order,32,One-time,72,Cash,Yes,2,No,Low,WhatsApp,Reject,0
Company_1643,Furniture,Wood Furniture Factory,Motijheel,Dhaka,Central Dhaka,5.6,Distributor,Large (250+),Foam,SR,SR Adhesive,Lamination,Regular Reorder,327,Monthly,19,Unknown,No,0,Yes,Low,Website Inquiry,Cold,52
Company_1644,Packaging,Paper Bag Producer,Tejgaon,Dhaka,Industrial Zone,10.4,Trader,Medium (50-249),Mixed/Unknown,PU,PU Adhesive,Lamination,Trial Order,646,Monthly,9,Unknown,Yes,97,Yes,High,Referral,Warm,69
Company_1645,Packaging,Label Printing Unit,Tongi,Gazipur,Industrial Zone,24.4,Manufacturer,Large (250+),Paper/Board,Unknown,SR Adhesive,Bonding,Annual Contract,2645,Weekly,6,Credit,Yes,23,Yes,Medium,Website Inquiry,Hot,88
Company_1646,Footwear,Leather Goods Workshop,Savar,Dhaka,Industrial Zone,31.4,Manufacturer,Small (10-49),PVC/EVA,Unknown,PU Adhesive,Bonding,Trial Order,376,Monthly,40,Cash,Yes,33,Yes,High,Distributor Referral,Cold,57
Company_1647,Upholstery/Foam,Cushion Producer,Tejgaon,Dhaka,Industrial Zone,14.3,Manufacturer,Large (250+),Foam,Unknown,SR Adhesive,Assembly,Regular Reorder,2965,Weekly,11,Cash,Yes,111,Yes,High,Walk-in,Cold,59
Company_1648,Automotive/Transport,Car Accessories Unit,Motijheel,Dhaka,Central Dhaka,6.7,Retailer,Small (10-49),PVC/EVA,Unknown,PU Adhesive,Lamination,Trial Order,111,Monthly,78,Cash,Yes,29,Yes,High,Referral,Save For Later,41
Company_1649,Footwear,Leather Goods Workshop,Mirpur,Dhaka,Mixed Zone,14.6,Manufacturer,Medium (50-249),Rubber,Unknown,SR Adhesive,Bonding,Regular Reorder,332,Weekly,33,Unknown,Yes,73,Yes,High,Facebook Page,Cold,49
Company_1650,Automotive/Transport,Auto Seat Upholstery,Uttara,Dhaka,Mixed Zone,22.9,Manufacturer,Small (10-49),Foam,SR,SR Adhesive,Assembly,Trial Order,373,Monthly,50,Unknown,Yes,6,No,Medium,Distributor Referral,Cold,54
Company_1651,Upholstery/Foam,Mattress Manufacturer,Savar,Dhaka,Industrial Zone,29.1,Distributor,Medium (50-249),Wood,Unknown,PU Adhesive,Lamination,Annual Contract,498,Monthly,4,Credit,Yes,88,Yes,High,Referral,Warm,93
Company_1652,Retail/Trading,Building Materials Shop,Tejgaon,Dhaka,Industrial Zone,14,Distributor,Medium (50-249),Mixed/Unknown,SR,SR Adhesive,Bonding,Regular Reorder,784,Weekly,5,Credit,Yes,74,Yes,High,Referral,Hot,96
Company_1653,Automotive/Transport,Car Accessories Unit,Mirpur,Dhaka,Mixed Zone,14.5,Manufacturer,Small (10-49),Foam,Unknown,General Purpose Adhesive,Lamination,Regular Reorder,346,Weekly,8,Unknown,Yes,68,Yes,High,Phone Call,Warm,72
Company_1654,Automotive/Transport,Auto Seat Upholstery,Mirpur,Dhaka,Mixed Zone,13.4,Trader,Small (10-49),PVC/EVA,PU,PU Adhesive,Repair/Maintenance,Regular Reorder,469,Monthly,9,Cash,Yes,27,Yes,High,Walk-in,Warm,86
Company_1655,Packaging,Paper Bag Producer,Uttara,Dhaka,Mixed Zone,25.9,Trader,Small (10-49),Plastic,Unknown,SR Adhesive,Bonding,Regular Reorder,167,Monthly,36,Unknown,Yes,17,No,Medium,Referral,Cold,39
Company_1656,Construction,Door & Board Manufacturer,Narayanganj,Narayanganj,Industrial Zone,26.8,Manufacturer,Medium (50-249),Wood,Unknown,General Purpose Adhesive,Assembly,Annual Contract,555,Monthly,7,Credit,Yes,74,Yes,High,Walk-in,Warm,81
Company_1657,Upholstery/Foam,Mattress Manufacturer,Keraniganj,Dhaka,Near Highway,23.6,Manufacturer,Small (10-49),Foam,SR,SR Adhesive,Bonding,Regular Reorder,262,Weekly,39,Cash,Yes,11,Yes,Medium,Phone Call,Cold,63
Company_1658,Furniture,Modular Furniture Manufacturer,Savar,Dhaka,Industrial Zone,40.4,Trader,Micro (1-9),Wood,Unknown,General Purpose Adhesive,Repair/Maintenance,Regular Reorder,35,One-time,23,Cash,Yes,45,Yes,High,Website Inquiry,Cold,49
Company_1659,Other,Miscellaneous Supplier,Motijheel,Dhaka,Central Dhaka,12.3,Manufacturer,Micro (1-9),Plastic,SR,SR Adhesive,Bonding,Regular Reorder,0,One-time,41,Cash,No,0,No,Low,Phone Call,Save For Later,35
Company_1660,Footwear,Shoe Upper Factory,Tongi,Gazipur,Industrial Zone,28.5,Retailer,Medium (50-249),PVC/EVA,Unknown,PU Adhesive,Repair/Maintenance,Trial Order,332,Monthly,34,Unknown,Yes,48,Yes,High,Website Inquiry,Cold,55
Company_1661,Footwear,Footwear Accessories Supplier,Gazipur,Gazipur,Industrial Zone,52.7,Retailer,Large (250+),Leather,SR,SR Adhesive,Bonding,Trial Order,385,Weekly,22,Cash,Yes,65,Yes,High,WhatsApp,Cold,59
Company_1662,Footwear,Leather Goods Workshop,Savar,Dhaka,Industrial Zone,23.9,Retailer,Micro (1-9),PVC/EVA,Unknown,PU Adhesive,Assembly,Regular Reorder,0,One-time,53,Cash,Yes,8,Yes,Medium,Referral,Cold,56
Company_1663,Upholstery/Foam,Cushion Producer,Tongi,Gazipur,Industrial Zone,27.8,Manufacturer,Medium (50-249),Wood,Unknown,SR Adhesive,Lamination,Regular Reorder,659,Monthly,12,Unknown,Yes,35,Yes,High,WhatsApp,Warm,86
Company_1664,Upholstery/Foam,Mattress Manufacturer,Motijheel,Dhaka,Central Dhaka,4.4,Distributor,Medium (50-249),Wood,Unknown,General Purpose Adhesive,Lamination,Regular Reorder,558,Monthly,4,Cash,Yes,82,Yes,High,Phone Call,Warm,79
Company_1665,Footwear,Leather Goods Workshop,Mirpur,Dhaka,Mixed Zone,14,Manufacturer,Large (250+),Rubber,Unknown,SR Adhesive,Assembly,Regular Reorder,1193,Monthly,10,Credit,Yes,19,Yes,Medium,Referral,Warm,73
Company_1666,Automotive/Transport,Auto Seat Upholstery,Keraniganj,Dhaka,Near Highway,15,Manufacturer,Micro (1-9),PVC/EVA,SR,SR Adhesive,Bonding,Regular Reorder,586,Weekly,19,Cash,Yes,208,Yes,High,Facebook Page,Warm,79
Company_1667,Construction,Interior Materials Trader,Tongi,Gazipur,Industrial Zone,23.4,Retailer,Medium (50-249),Mixed/Unknown,Unknown,PU Adhesive,Repair/Maintenance,Annual Contract,768,Monthly,11,Unknown,Yes,113,Yes,High,WhatsApp,Warm,76
Company_1668,Furniture,Modular Furniture Manufacturer,Gulshan,Dhaka,Central Dhaka,9.8,Manufacturer,Medium (50-249),Wood,Unknown,SR Adhesive,Bonding,Regular Reorder,0,Monthly,10,Unknown,Yes,146,Yes,High,Facebook Page,Warm,74
Company_1669,Packaging,Label Printing Unit,Gazipur,Gazipur,Industrial Zone,48.1,Distributor,Medium (50-249),Mixed/Unknown,Unknown,SR Adhesive,Lamination,Regular Reorder,631,Weekly,2,Unknown,Yes,152,Yes,High,Website Inquiry,Hot,96
Company_1670,Automotive/Transport,Bus/Coach Body Shop,Gulshan,Dhaka,Central Dhaka,7.8,Manufacturer,Medium (50-249),Fabric,Unknown,PU Adhesive,Bonding,Regular Reorder,549,Monthly,3,Cash,Yes,161,Yes,High,Phone Call,Warm,81
Company_1671,Automotive/Transport,Vehicle Interior Workshop,Savar,Dhaka,Industrial Zone,35.7,Manufacturer,Medium (50-249),Foam,PU,PU Adhesive,Bonding,Regular Reorder,636,Monthly,6,Unknown,Yes,207,Yes,High,Website Inquiry,Hot,96
Company_1672,Construction,Wood Panel Unit,Gulshan,Dhaka,Central Dhaka,6.9,Manufacturer,Medium (50-249),Wood,PU,PU Adhesive,Repair/Maintenance,Annual Contract,890,Monthly,2,Unknown,Yes,36,Yes,High,Referral,Hot,96
Company_1673,Packaging,Plastic Packaging Manufacturer,Motijheel,Dhaka,Central Dhaka,11.1,Manufacturer,Small (10-49),Paper/Board,Unknown,General Purpose Adhesive,Bonding,Trial Order,0,One-time,23,Cash,Yes,9,Yes,Medium,Website Inquiry,Warm,62
Company_1674,Furniture,Interior Workshop,Narayanganj,Narayanganj,Industrial Zone,24.5,Manufacturer,Large (250+),Fabric,SR,SR Adhesive,Bonding,Annual Contract,1148,Monthly,3,Credit,Yes,78,Yes,High,Distributor Referral,Hot,96
Company_1675,Other,Small Repair Unit,Keraniganj,Dhaka,Near Highway,27.5,Trader,Small (10-49),Wood,Unknown,SR Adhesive,Lamination,Regular Reorder,107,Monthly,44,Cash,Yes,30,No,Medium,Referral,Save For Later,40
Company_1676,Other,Small Repair Unit,Tongi,Gazipur,Industrial Zone,37.4,Retailer,Micro (1-9),Plastic,Unknown,PU Adhesive,Assembly,Regular Reorder,48,Monthly,29,Cash,Yes,2,Yes,Medium,Facebook Page,Reject,13
Company_1677,Construction,Wood Panel Unit,Gazipur,Gazipur,Industrial Zone,46.3,Manufacturer,Medium (50-249),Wood,PU,PU Adhesive,Bonding,Annual Contract,0,Weekly,17,Cash,Yes,32,Yes,High,Phone Call,Warm,67
Company_1678,Upholstery/Foam,Mattress Manufacturer,Gazipur,Gazipur,Industrial Zone,40.7,Retailer,Small (10-49),Fabric,Unknown,PU Adhesive,Repair/Maintenance,Regular Reorder,167,Monthly,30,Cash,Yes,55,Yes,High,WhatsApp,Cold,47
Company_1679,Automotive/Transport,Vehicle Interior Workshop,Uttara,Dhaka,Mixed Zone,7.9,Trader,Small (10-49),Fabric,Unknown,SR Adhesive,Bonding,Annual Contract,482,Monthly,4,Cash,Yes,105,Yes,High,Referral,Hot,86
Company_1680,Footwear,Footwear Accessories Supplier,Narayanganj,Narayanganj,Industrial Zone,30.6,Distributor,Small (10-49),Rubber,Unknown,SR Adhesive,Bonding,Trial Order,178,Monthly,44,Cash,Yes,9,No,Medium,Phone Call,Save For Later,25
Company_1681,Packaging,Corrugated Box Factory,Tejgaon,Dhaka,Industrial Zone,7.6,Distributor,Large (250+),Plastic,SR,SR Adhesive,Bonding,Annual Contract,3951,Weekly,6,Credit,Yes,93,Yes,High,Phone Call,Hot,99
Company_1682,Furniture,Carpentry Unit,Tongi,Gazipur,Industrial Zone,33.4,Retailer,Micro (1-9),Fabric,SR,SR Adhesive,Lamination,Trial Order,10,Monthly,56,Cash,Yes,48,Yes,High,Distributor Referral,Cold,54
Company_1683,Retail/Trading,General Trading Store,Tongi,Gazipur,Industrial Zone,29,Distributor,Micro (1-9),Mixed/Unknown,Unknown,SR Adhesive,Repair/Maintenance,Regular Reorder,45,One-time,49,Unknown,Yes,40,Yes,High,Facebook Page,Save For Later,35
Company_1684,Retail/Trading,Building Materials Shop,Tejgaon,Dhaka,Industrial Zone,7.3,Retailer,Micro (1-9),Mixed/Unknown,SR,SR Adhesive,Bonding,Trial Order,41,One-time,26,Unknown,Yes,38,Yes,High,Phone Call,Cold,53
Company_1685,Upholstery/Foam,Cushion Producer,Gazipur,Gazipur,Industrial Zone,41.5,Manufacturer,Small (10-49),Foam,SR,SR Adhesive,Assembly,Trial Order,167,One-time,55,Credit,Yes,7,Yes,Medium,WhatsApp,Save For Later,37
Company_1686,Footwear,Leather Goods Workshop,Gulshan,Dhaka,Central Dhaka,15.5,Manufacturer,Small (10-49),Leather,Unknown,PU Adhesive,Repair/Maintenance,Trial Order,588,Monthly,5,Credit,Yes,213,Yes,High,Referral,Warm,77
Company_1687,Furniture,Interior Workshop,Motijheel,Dhaka,Central Dhaka,22.1,Distributor,Medium (50-249),Wood,SR,SR Adhesive,Bonding,Trial Order,0,Weekly,40,Credit,Yes,13,Yes,Medium,Facebook Page,Cold,46
Company_1688,Retail/Trading,General Trading Store,Motijheel,Dhaka,Central Dhaka,9.8,Manufacturer,Small (10-49),Mixed/Unknown,Unknown,PU Adhesive,Assembly,Trial Order,0,Monthly,31,Cash,Yes,9,Yes,Medium,Facebook Page,Reject,11
Company_1689,Footwear,Footwear Accessories Supplier,Tejgaon,Dhaka,Industrial Zone,6.8,Manufacturer,Micro (1-9),Rubber,Unknown,General Purpose Adhesive,Assembly,Trial Order,0,One-time,25,Cash,Yes,11,Yes,Medium,Facebook Page,Reject,23
Company_1690,Construction,Interior Materials Trader,Gazipur,Gazipur,Industrial Zone,44.2,Retailer,Small (10-49),Mixed/Unknown,Unknown,PU Adhesive,Repair/Maintenance,Trial Order,108,Monthly,71,Unknown,Yes,28,Yes,High,Phone Call,Cold,57
Company_1691,Footwear,Footwear Accessories Supplier,Tongi,Gazipur,Industrial Zone,27.8,Manufacturer,Medium (50-249),Leather,SR,SR Adhesive,Bonding,Trial Order,207,One-time,60,Unknown,Yes,30,No,Medium,Facebook Page,Save For Later,29
Company_1692,Furniture,Modular Furniture Manufacturer,Narayanganj,Narayanganj,Industrial Zone,25.5,Trader,Small (10-49),Wood,SR,SR Adhesive,Repair/Maintenance,Trial Order,199,One-time,58,Cash,Yes,7,Yes,Medium,Website Inquiry,Save For Later,39
Company_1693,Other,Miscellaneous Supplier,Motijheel,Dhaka,Central Dhaka,14.5,Trader,Micro (1-9),Wood,PU,PU Adhesive,Assembly,Trial Order,57,One-time,29,Unknown,Yes,1,Yes,Medium,Facebook Page,Reject,9
Company_1694,Construction,PVC Sheet Workshop,Mirpur,Dhaka,Mixed Zone,12.6,Retailer,Micro (1-9),Wood,Unknown,PU Adhesive,Bonding,Trial Order,20,Monthly,80,Cash,Yes,8,Yes,Medium,Referral,Reject,21
Company_1695,Construction,Wood Panel Unit,Tejgaon,Dhaka,Industrial Zone,9.1,Manufacturer,Micro (1-9),PVC/EVA,PU,PU Adhesive,Bonding,Regular Reorder,105,Monthly,23,Unknown,Yes,21,Yes,Medium,Referral,Cold,47
Company_1696,Construction,Door & Board Manufacturer,Uttara,Dhaka,Mixed Zone,11.7,Distributor,Small (10-49),Mixed/Unknown,SR,SR Adhesive,Assembly,Regular Reorder,162,Monthly,6,Cash,Yes,65,Yes,High,Walk-in,Hot,88
